node_id,zero_rate,observations,avg_speed,traffic_regime,road_type,cusum_flags,ewma_flags,persistence_error,cusum_flag_rate,ewma_flag_rate,topology,density,reliability_original,reliability_equal,reliability_zero_only,reliability_pca,disparity
122,0.0541836990072578,23974,59.38600269339403,free_flow,highway,1046,2724,2.4964254595918063,0.0436305998164678,0.1136230916826562,4.0220704,3,0.9360390422958205,0.9295208698312061,0.9458163009927422,0.7769420365114931,2.4964254595918063
123,0.0541836990072578,23974,63.62584691616977,free_flow,highway,658,1467,1.9069891026124863,0.0274464002669558,0.0611912905647785,4.0180926,4,0.9497622424292984,0.9523928700536692,0.9458163009927422,0.9902101771966971,1.9069891026124863
124,0.0760824226245098,23974,50.70412139606266,free_flow,highway,1308,4296,3.1714339674859406,0.0545591056978393,0.1791941269708851,2.1115296,2,0.9075998998915492,0.8967214482355886,0.9239175773754902,0.5729415107111808,3.1714339674859406
125,0.0761658463335279,23974,47.466576158563306,free_flow,highway,1263,3815,3.463924145337343,0.052682072244932,0.1591307249520313,2.5923848,6,0.9119379327604906,0.9040071188231696,0.9238341536664721,0.6196557012894055,3.463924145337343
126,0.0546425294068574,23974,54.40247669101844,free_flow,highway,801,1460,4.73294201986014,0.0334111954617502,0.0608993075832151,1.0,1,0.9483523817468925,0.9503489891827258,0.9453574705931426,0.9422494677335204,4.73294201986014
127,0.1036539584549929,23974,50.97579431288658,free_flow,highway,1412,5140,4.076365020438809,0.0588971385667806,0.2143989321765245,6.491796,8,0.8831484107783433,0.874349990267234,0.8963460415450071,0.46675939384525034,4.076365020438809
128,0.0645699507800116,23974,57.4885397176306,free_flow,highway,1115,3147,2.627504250636602,0.0465087177775923,0.131267206139985,5.805848,8,0.9257028447484776,0.9192180417674704,0.9354300492199884,0.7199955064126891,2.627504250636602
129,0.0973554684241261,23974,54.23811240285442,free_flow,highway,891,2579,2.7534034390430904,0.0371652623675648,0.1075748727788437,2.5782452,3,0.9126386919162426,0.9193014654764885,0.9026445315758739,0.8140913126855033,2.7534034390430904
130,0.0546425294068574,23974,54.25185857761252,free_flow,highway,1018,3950,3.0579038502027998,0.0424626678902144,0.1647618253107533,3.539428,7,0.9257695837156921,0.9127109924640583,0.9453574705931426,0.7055498979392043,3.0579038502027998
131,0.0550179360974388,23974,51.76804050949375,free_flow,highway,1135,3920,3.169150408974802,0.0473429548677734,0.1635104696754817,3.3809235,10,0.9248185534328857,0.9113762131197687,0.9449820639025612,0.6679042837115724,3.169150408974802
132,0.0658630182697922,23974,62.12928066251667,free_flow,highway,852,2013,2.3455346135562203,0.0355385000417118,0.0839659631267206,4.274353,7,0.9365812964044382,0.9382108395205918,0.9341369817302078,0.8823476713515782,2.3455346135562203
133,0.0892633686493701,23974,51.37843786787538,free_flow,highway,1055,2537,3.043342059718133,0.0440060065070493,0.1058229748894635,3.1440427,2,0.9164761825310754,0.9203025499847057,0.9107366313506299,0.766226499089074,3.043342059718133
134,0.0706598815383331,23974,53.69494682400644,free_flow,highway,1256,4508,2.9982008783324794,0.0523900892633686,0.188037040126804,3.187514,4,0.9095186451989656,0.8963043296904981,0.9293401184616669,0.579610752378249,2.9982008783324794
135,0.0555601902060565,23974,59.083632020005794,free_flow,highway,693,1561,2.938507192315485,0.0289063151747726,0.0651122048886293,5.1354184,5,0.9478601818636857,0.9501404299101806,0.9444398097939435,0.9714624442432597,2.938507192315485
136,0.0571035288228914,23974,58.90082705338191,free_flow,highway,871,2384,2.1783677522342324,0.0363310252773838,0.0994410611495787,5.072016,3,0.9385834654208727,0.9357081282500487,0.9428964711771086,0.8565575183301297,2.1783677522342324
137,0.0549345123884207,23974,51.28142175518187,free_flow,highway,1138,3597,3.629049807264749,0.0474680904313005,0.1500375406690581,4.6237655,4,0.9275381663468758,0.9158532855037402,0.9450654876115793,0.68816584321166,3.629049807264749
138,0.0572286643864186,23974,57.18586737815173,free_flow,highway,1049,2685,2.756463036675976,0.043755735379995,0.1119963293568032,5.0529175,3,0.9345123884207892,0.9290064236255944,0.9427713356135814,0.7767607698717736,2.756463036675976
139,0.0773337782597814,23974,51.27947791655245,free_flow,highway,1300,4383,3.5072394896058032,0.0542254108617669,0.1828230583131726,2.8886743,1,0.9061900392091433,0.8952059175217597,0.9226662217402186,0.5692065070378942,3.5072394896058032
140,0.1173354467339617,23974,50.36396461576761,free_flow,highway,1287,4075,5.135753481615666,0.0536831567531492,0.1699758071243847,3.820488,3,0.8848669391841162,0.8863351964628348,0.8826645532660383,0.5710487509303295,5.135753481615666
141,0.0555184783515475,23974,54.04475680333589,free_flow,highway,1210,3451,3.244103118987369,0.0504713439559522,0.1439476099107366,4.4260125,5,0.9278051222157337,0.9166875225939213,0.9444815216484524,0.6731789444156835,3.244103118987369
142,0.0634020188537582,23974,55.254429169960574,free_flow,highway,1140,3266,2.878293581273893,0.0475515141403186,0.1362309168265621,5.9904733,7,0.925202302494369,0.9176051833931204,0.9365979811462418,0.7044214589475,2.878293581273893
143,0.0847584883623926,23974,54.18352209602731,free_flow,highway,1062,2370,3.5854903658857937,0.0442979894886126,0.0988570951864519,3.3164363,4,0.9205138900475516,0.9240288089875143,0.9152415116376074,0.777407468396618,3.5854903658857937
144,0.0548093768248936,23974,38.8932355289659,congested,highway,1792,9043,2.7604419006834124,0.0747476432802202,0.3772003003253524,5.0204263,3,0.8767247851839494,0.8310808931898446,0.9451906231751064,0.11012552538518516,2.7604419006834124
145,0.0553933427880203,23974,60.25496354516334,free_flow,highway,1092,3034,2.129689686975705,0.0455493451238842,0.1265537665804621,5.547139,4,0.9323433719863186,0.9241678485025444,0.9446066572119797,0.7403913163252094,2.129689686975705
146,0.0874697589054809,23974,50.99992140956937,free_flow,highway,1308,4414,3.1717710058913027,0.0545591056978393,0.1841161258029532,2.6199532,8,0.8997830983565529,0.8912850031979088,0.9125302410945191,0.5587044143709905,3.1717710058913027
147,0.0807958621840327,23974,55.73094188677946,free_flow,highway,1035,2122,2.7312017417016583,0.0431717694168682,0.0885125552682072,1.4471858,3,0.9251856177525652,0.9291732710436307,0.9192041378159673,0.8050527358734841,2.7312017417016583
148,0.0876783181780262,23974,51.53739123468414,free_flow,highway,1362,3962,3.5801604516003445,0.0568115458413281,0.1652623675648619,3.4813929,2,0.9029782264119462,0.8967492561385946,0.9123216818219738,0.5701006062682605,3.5801604516003445
149,0.0918495036289313,23974,54.22739215830377,free_flow,highway,1231,4813,2.295509156083111,0.0513472929006423,0.2007591557520647,1.2279849,0,0.8944690080920998,0.8853480159061206,0.9081504963710687,0.5559244747473004,2.295509156083111
150,0.0929340118461666,23974,49.73928266865824,free_flow,highway,1378,3818,3.828982124815111,0.0574789355134729,0.1592558605155585,3.0551455,1,0.9008926336864937,0.8967770640416006,0.9070659881538334,0.5711821201481706,3.828982124815111
151,0.0549762242429298,23974,51.93917726346399,free_flow,highway,1128,2946,3.180046886110747,0.04705097188621,0.1228831233836656,4.42841,4,0.933027446400267,0.9250298934957315,0.9450237757570702,0.7342872416040478,3.180046886110747
152,0.0726203387002586,23974,56.87020070353994,free_flow,highway,864,1836,2.6272725843208447,0.0360390422958204,0.0765829648786185,3.5539663,4,0.933903395344957,0.9382525513751008,0.9273796612997414,0.8860898005560589,2.6272725843208447
153,0.0724534912822224,23974,58.27617764813998,free_flow,highway,875,1856,2.6059425654247126,0.03649787269542,0.0774172019687995,1.9449584,4,0.9337448902978227,0.9378771446845193,0.9275465087177777,0.8811660163878869,2.6059425654247126
154,0.0546425294068574,23974,52.83775515406241,free_flow,highway,1108,3139,2.6725159597500467,0.046216734796029,0.1309335113039125,7.9457984,7,0.9317844331358973,0.9227357414977337,0.9453574705931426,0.7285307430761521,2.6725159597500467
155,0.054308834570785,23974,48.89932550938119,free_flow,highway,1449,5274,3.3572342259670203,0.0604404771836155,0.2199883206807374,7.123857,7,0.9113289396846584,0.8884207891882874,0.945691165429215,0.47358764627264927,3.3572342259670203
156,0.0541836990072578,23974,52.52976389104069,free_flow,highway,649,1380,2.596344965643998,0.0270709935763744,0.057562359222491,2.697467,4,0.9505631100358722,0.953727649397959,0.9458163009927422,0.9989579806175517,2.596344965643998
157,0.0549762242429298,23974,56.48138504212898,free_flow,highway,1121,3129,2.6944357875794016,0.0467589889046467,0.130516392758822,6.870724,7,0.9315591891215484,0.9225827980312005,0.9450237757570702,0.7246197269665801,2.6944357875794016
158,0.0551013598064569,23974,51.4975219185864,free_flow,highway,1121,3984,4.2857400080245664,0.0467589889046467,0.166180028364061,3.450265,7,0.9243513806623843,0.9106532076416118,0.9448986401935431,0.6683662441583251,4.2857400080245664
159,0.0545591056978393,23974,50.26253759032603,free_flow,highway,1616,5566,3.634167156615434,0.0674063568866271,0.2321681821973805,5.3577013,7,0.9073496287644949,0.8819554517393844,0.9454408943021607,0.39801561788210293,3.634167156615434
160,0.0545173938433302,23974,45.11029961691303,free_flow,highway,1889,5384,3.684734073685646,0.0787936931675982,0.2245766246767331,5.2086315,6,0.9066155001251356,0.8807040961041128,0.9454826061566698,0.31805785892307126,3.684734073685646
161,0.0544756819888212,23974,59.54811270410669,free_flow,highway,974,2673,2.513218420484625,0.0406273462918161,0.1114957871026945,7.0211973,6,0.9368899641278051,0.9311337282055561,0.9455243180111788,0.8043751339446694,2.513218420484625
162,0.0544339701343121,23974,59.57411565902744,free_flow,highway,1071,2936,2.3522179451019025,0.0446733961791941,0.1224660048385751,6.291674,5,0.9339117377158589,0.9261422096159729,0.9455660298656879,0.7544494958504347,2.3522179451019025
163,0.0552264953699841,23974,48.74381783969671,free_flow,highway,1797,6426,3.380519769432758,0.0749562025527655,0.2680403770751647,6.04986,5,0.8982647868524235,0.8672589750006953,0.9447735046300159,0.28016779038480477,3.380519769432758
164,0.0556436139150746,23974,52.881846024330585,free_flow,highway,1120,3996,3.307803129316018,0.0467172770501376,0.1666805706181696,3.5854108,5,0.9239342621172938,0.9103195128055394,0.9443563860849254,0.6676057727740525,3.307803129316018
165,0.076249270042546,23974,48.11341805805496,free_flow,highway,1183,3423,4.4092027441103525,0.0493451238842078,0.1427796779844831,2.6509004,2,0.9158254776007342,0.9105419760295876,0.923750729957454,0.6723089601671368,4.4092027441103525
166,0.0817969466922499,23974,58.40127358540536,free_flow,highway,816,2702,3.10352915393793,0.034036873279386,0.112705430883457,4.9295144,7,0.9215733711520815,0.923820249714969,0.9182030533077501,0.8401255302721244,3.10352915393793
167,0.0578960540585634,23974,62.39021679901904,free_flow,highway,711,1627,2.170512532757048,0.0296571285559355,0.0678651872862267,3.9850857,4,0.9457579043964295,0.9481938766997582,0.9421039459414366,0.9597336354052184,2.170512532757048
168,0.0937682489363477,23974,58.59125073988885,free_flow,highway,764,2358,2.531238951324252,0.0318678568449153,0.0983565529323433,3.3931391,3,0.9176941686827397,0.9253357804287979,0.9062317510636523,0.8734266061080036,2.531238951324252
169,0.0898056227579878,23974,59.1637353329864,free_flow,highway,1068,2176,2.492547730279231,0.0445482606156669,0.090764995411696,2.9984775,4,0.9190539751397347,0.9249603737382164,0.9101943772420122,0.7852610285177599,2.492547730279231
170,0.0757487277884374,23974,52.19635443357288,free_flow,highway,936,2672,3.3740688325050554,0.0390422958204721,0.1114540752481855,2.7252746,5,0.9244514891132061,0.924584967047635,0.9242512722115626,0.8051268186887647,3.3740688325050554
171,0.0968966380245265,23974,59.43881177161502,free_flow,highway,1148,2324,2.345931786551833,0.047885208976391,0.0969383498790356,4.6157,3,0.9128973054141988,0.9194266010400156,0.9031033619754735,0.7445563528074853,2.345931786551833
172,0.0555184783515475,23974,52.14831599974045,free_flow,highway,1240,3204,4.006094681275085,0.0517226995912238,0.1336447818470009,2.9491029,4,0.9296154167014266,0.9197046800700759,0.9444815216484524,0.6793059876679186,4.006094681275085
173,0.1069074831066989,23974,58.436107204762834,free_flow,highway,840,2559,2.128519404619555,0.0350379577876032,0.1067406356886627,4.7386594,2,0.9074997914407275,0.9171046411390117,0.893092516893301,0.8271429003244823,2.128519404619555
174,0.1238842078918828,23974,46.683462093855645,free_flow,highway,1475,4513,3.1190865832164745,0.0615249854008509,0.1882455993993493,1.883775,0,0.8757153583048303,0.8754484024359723,0.8761157921081172,0.47522466795188767,3.1190865832164745
175,0.055143071660966,23974,57.76001552938965,free_flow,highway,1100,3572,2.831969173615332,0.0458830399599566,0.1489947443063318,5.826709,5,0.9279386001501627,0.9166597146909152,0.944856928339034,0.7024874730781256,2.831969173615332
176,0.0607741720196879,23974,59.17254318832174,free_flow,highway,967,3203,2.337445460094997,0.0403353633102527,0.1336030699924918,5.034063,3,0.9287478101276384,0.9217624648925226,0.9392258279803121,0.7683201772686743,2.337445460094997
177,0.0585217318761992,23974,58.29240516511936,free_flow,highway,687,1484,2.2745652035737125,0.0286560440477183,0.0619003920914323,2.9660478,3,0.9467756736464503,0.9503072773282167,0.9414782681238008,0.9768566768912929,2.2745652035737125
178,0.0550596479519479,23974,60.57271520006462,free_flow,highway,684,1552,2.49636909893125,0.0285309084841912,0.0647367981980478,6.5457716,9,0.9483106698923834,0.9505575484552711,0.9449403520480522,0.9753698303245272,2.49636909893125
179,0.0548928005339117,23974,52.96004644912941,free_flow,highway,684,1414,2.719796992376662,0.0285309084841912,0.0589805622757987,1.6453925,9,0.949562025527655,0.9525319095686995,0.9451071994660883,0.9845328339117053,2.719796992376662
180,0.1099107366313506,23974,51.60399377765066,free_flow,highway,1030,2727,3.3405962113718437,0.042963210144323,0.1137482272461833,1.8566871,1,0.9027112705430884,0.9111259419927143,0.8900892633686494,0.7504056248405925,3.3405962113718437
181,0.0958538416618002,23974,54.511893456668005,free_flow,highway,872,2744,2.6806575178665777,0.0363727371318928,0.1144573287728372,1.0,0,0.9123216818219739,0.9177720308111565,0.9041461583381998,0.8105028738053591,2.6806575178665777
182,0.0543922582798031,23974,60.276966713940105,free_flow,highway,859,2422,2.51899243360201,0.0358304830232752,0.1010261116209226,1.0,0,0.9399933261032786,0.9362503823586663,0.9456077417201969,0.8596455229627157,2.51899243360201
183,0.0902227413030783,23974,61.56023685050339,free_flow,highway,1048,2256,1.9744991432517505,0.0437140235254859,0.0941019437724201,1.1794798,3,0.9183031617585719,0.9239870971330052,0.9097772586969217,0.7865023151203739,1.9744991432517505
184,0.0554767664970384,23974,60.2918956018491,free_flow,highway,672,1480,2.493053089259396,0.0280303662300825,0.0617335446733961,4.2718353,3,0.9487611579210813,0.9515864408664944,0.9445232335029616,0.9839048353860917,2.493053089259396
185,0.0587720030032535,23974,58.64798639332822,free_flow,highway,934,2424,2.7362477836439205,0.038958872111454,0.1011095353299407,3.2307763,2,0.9367231167097689,0.9337198631851172,0.9412279969967465,0.8317620767422125,2.7362477836439205
186,0.0546008175523483,23974,57.53639173919895,free_flow,highway,1017,2893,3.128682792602038,0.0424209560357053,0.1206723950946859,1.729321,2,0.9346208392425128,0.9274352771057535,0.9453991824476518,0.7753661278646425,3.128682792602038
187,0.0547259531158755,23974,41.7975832283916,free_flow,highway,1911,6566,3.633395305231461,0.0797113539667973,0.2738800367064319,6.22999,5,0.8964461499958288,0.8638942187369651,0.9452740468841245,0.2328604915541561,3.633395305231461
188,0.0545173938433302,23974,58.31427386282229,free_flow,highway,944,2560,2.902784100765247,0.0393759906565445,0.1067823475431717,6.1799135,5,0.9380578960540586,0.9331080893189845,0.9454826061566698,0.821880021474283,2.902784100765247
189,0.0623592224910319,23974,58.21441814942378,free_flow,highway,754,1597,2.790638022540292,0.0314507382998248,0.0666138316509552,2.0894127,2,0.9429715525152249,0.946525402519396,0.9376407775089681,0.9446823593351943,2.790638022540292
190,0.0550596479519479,23974,57.11375130597831,free_flow,highway,1026,2895,3.51577591994502,0.0427963627262868,0.120755818803704,2.9294627,6,0.9342537749228331,0.9271293901726871,0.9449403520480522,0.7719424616379313,3.51577591994502
191,0.0598147993659798,23974,46.092313316277824,free_flow,highway,1621,6562,4.250251347028064,0.0676149161591724,0.2737131892883958,5.922317,5,0.8958454992908985,0.866285698395484,0.9401852006340202,0.32789205432375357,4.250251347028064
192,0.0547259531158755,23974,55.19580747860447,free_flow,highway,1064,2855,2.994005509937353,0.0443814131976307,0.1190873446233419,6.0691285,5,0.9344706765662801,0.9272684296877173,0.9452740468841245,0.761963241002717,2.994005509937353
193,0.0558938850421289,23974,42.9391409807715,free_flow,highway,1750,7748,3.9770219655950023,0.07299574539084,0.3231834487361308,6.308557,5,0.8872278301493285,0.8493089736103001,0.9441061149578711,0.20874753711504423,3.9770219655950023
194,0.1179611245515975,23974,49.38724395211214,free_flow,highway,1140,2797,3.386314290878611,0.0475515141403186,0.1166680570618169,1.571127,1,0.8963794110286144,0.905939768082089,0.8820388754484025,0.7041767539699999,3.386314290878611
195,0.0581880370401268,23974,59.04078085253734,free_flow,highway,1023,2953,2.94926602033155,0.0426712271627596,0.1231751063652289,7.943045,6,0.9319179110703262,0.9253218764772949,0.9418119629598732,0.7673604832561359,2.94926602033155
196,0.0554767664970384,23974,30.92804787858805,congested,highway,1057,2396,2.124553550738168,0.0440894302160674,0.0999416034036873,5.431635,7,0.9379077333778261,0.933497399961069,0.9445232335029616,0.7940542177264363,2.124553550738168
197,0.057604071077,23974,38.33100190550345,congested,highway,1145,3479,3.059009048824056,0.0477600734128639,0.14511554183699,4.704124,4,0.9268624343038292,0.9165067712243821,0.942395928923,0.6920423013093653,3.059009048824056
198,0.0558521731876199,23974,58.88260067785074,free_flow,highway,937,3307,2.5301608654084253,0.0390840076749812,0.1379411028614332,6.6575766,6,0.9310836739801451,0.9223742387586552,0.9441478268123801,0.7743919967869626,2.5301608654084253
199,0.1163760740802536,23974,51.11385959127679,free_flow,highway,1339,4125,2.634112252559321,0.0558521731876199,0.1720613998498373,3.7428408,3,0.8845916409443564,0.8852367842940964,0.8836239259197464,0.55079692412676,2.634112252559321
200,0.0548928005339117,23974,60.25523101415423,free_flow,highway,641,1399,2.840051027502016,0.0267372987403019,0.058354884458163,1.2631499,0,0.95004588303996,0.9533383387558745,0.9451071994660883,1.0,2.840051027502016
201,0.0939350963543839,23974,59.09575378286795,free_flow,highway,799,2507,2.322354094581299,0.0333277717527321,0.104571619254192,2.793582,7,0.9160590639859848,0.9227218375462307,0.9060649036456161,0.8517535122495471,2.322354094581299
202,0.0937265370818386,23974,56.735622172035576,free_flow,highway,1106,2247,2.572201962178604,0.0461333110870109,0.0937265370818386,1.4869692,9,0.915792108117127,0.922137871583104,0.9062734629181614,0.765565645207515,2.572201962178604
203,0.0578960540585634,23974,62.94294674058273,free_flow,highway,697,1542,2.108783821362031,0.0290731625928088,0.0643196796529573,1.0,0,0.9465837991157088,0.9495703678985569,0.9421039459414366,0.9700339152229783,2.108783821362031
204,0.0542254108617669,23974,55.32254060615932,free_flow,highway,923,1686,2.398283027512609,0.0385000417118545,0.0703261867022607,3.5866013,4,0.9456995078001168,0.945649453574706,0.9457745891382331,0.8865493584359359,2.398283027512609
205,0.0659047301243013,23974,59.674935412834806,free_flow,highway,944,2309,3.184886586791776,0.0393759906565445,0.0963126720613998,3.7802742,6,0.9333194293818303,0.9328022023859182,0.9340952698756987,0.8318899962099336,3.184886586791776
206,0.0548510886794026,23974,52.13959641794484,free_flow,highway,1074,3868,2.971174360848591,0.0447985317427212,0.1613414532410111,7.1020103,6,0.925861349795612,0.9130029754456217,0.9451489113205974,0.6919597498063803,2.971174360848591
